Variable,Value
makam,karcigar
form,sarki
usul,aksak
title,senin_guzel
composer,sekip_ayhan_ozisik
filename,karcigar--sarki--aksak--senin_guzel--sekip_ayhan_ozisik.txt
note_count,485
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,312.2721649484536
median_koma53,327.0
std_koma53,67.80566046708559
koma53_range,359
total_unit_duration,90.125
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.18582474226804124
median_unit_duration,0.125
std_unit_duration,0.10916825007561433
most_common_note,D5
most_common_note_count,173
