Variable,Value
makam,nuhuft
form,kupe
usul,aksaksemai
title,etme
composer,ahmet_avni_konuk
filename,nuhuft--kupe--aksaksemai--etme--ahmet_avni_konuk.txt
note_count,91
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.1758241758242
median_koma53,327.0
std_koma53,60.88907827746987
koma53_range,359
total_unit_duration,10.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10989010989010989
median_unit_duration,0.125
std_unit_duration,0.05616556884178352
most_common_note,D5
most_common_note_count,20
