Variable,Value
makam,huseyni
form,sarki
usul,sofyan
title,zeynom_zeynom
composer,ali_rifat_cagatay
filename,huseyni--sarki--sofyan--zeynom_zeynom--ali_rifat_cagatay.txt
note_count,519
unique_note_count,13
minimum_koma53,-1
maximum_koma53,389
mean_koma53,340.33718689788054
median_koma53,349.0
std_koma53,62.33456858533496
koma53_range,390
total_unit_duration,76.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14763969171483624
median_unit_duration,0.125
std_unit_duration,0.1095652925200371
most_common_note,A5
most_common_note_count,141
