Variable,Value
makam,gulizar
form,turku
usul,sofyan
title,dertli
composer,erol_sayan
filename,gulizar--turku--sofyan--dertli--erol_sayan.txt
note_count,713
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,322.72370266479663
median_koma53,336.0
std_koma53,64.84504617345345
koma53_range,372
total_unit_duration,48.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.067671809256662
median_unit_duration,0.0625
std_unit_duration,0.044510705273463076
most_common_note,D5
most_common_note_count,128
