Variable,Value
makam,karcigar
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,karcigar--seyir--sofyan--1--sefik_gurmeric.txt
note_count,116
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,323.66379310344826
median_koma53,333.0
std_koma53,64.33065993829032
koma53_range,381
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.13793103448275862
median_unit_duration,0.125
std_unit_duration,0.1273823452016231
most_common_note,D5
most_common_note_count,19
