Variable,Value
makam,muhayyerkurdi
form,sarki
usul,curcuna
title,aksam_olunca
composer,nazif_girgin
filename,muhayyerkurdi--sarki--curcuna--aksam_olunca--nazif_girgin.txt
note_count,457
unique_note_count,10
minimum_koma53,-1
maximum_koma53,362
mean_koma53,327.29540481400437
median_koma53,336.0
std_koma53,54.47812856546978
koma53_range,363
total_unit_duration,76.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.16712253829321663
median_unit_duration,0.125
std_unit_duration,0.1019117279919974
most_common_note,G5
most_common_note_count,70
