Variable,Value
makam,segah
form,sarki
usul,aksak
title,gel_ey
composer,tanburi_cemil_bey
filename,segah--sarki--aksak--gel_ey--tanburi_cemil_bey.txt
note_count,244
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,309.4344262295082
median_koma53,327.0
std_koma53,81.26778250025616
koma53_range,372
total_unit_duration,31.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.12961065573770492
median_unit_duration,0.125
std_unit_duration,0.08237997597440501
most_common_note,D5
most_common_note_count,38
