Variable,Value
makam,sazkar
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,sazkar--seyir--sofyan--1--sefik_gurmeric.txt
note_count,100
unique_note_count,12
minimum_koma53,-1
maximum_koma53,349
mean_koma53,299.82
median_koma53,313.0
std_koma53,63.284730952396195
koma53_range,350
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16
median_unit_duration,0.125
std_unit_duration,0.13035257162516178
most_common_note,B4b1
most_common_note_count,21
