Variable,Value
makam,dugah
form,kupe
usul,duyek
title,itdiguycun
composer,ahmet_avni_konuk
filename,dugah--kupe--duyek--itdiguycun--ahmet_avni_konuk.txt
note_count,113
unique_note_count,12
minimum_koma53,-1
maximum_koma53,340
mean_koma53,296.91150442477874
median_koma53,311.0
std_koma53,71.56048359880661
koma53_range,341
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1415929203539823
median_unit_duration,0.125
std_unit_duration,0.07746043196922976
most_common_note,A4
most_common_note_count,25
