Variable,Value
makam,tahir
form,turku
usul,evfer
title,bugun_ayin_ondordu
composer,
filename,tahir--turku--evfer--bugun_ayin_ondordu--.txt
note_count,129
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,312.9922480620155
median_koma53,336.0
std_koma53,88.2225963228128
koma53_range,372
total_unit_duration,9.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07073643410852713
median_unit_duration,0.0625
std_unit_duration,0.03695886002111101
most_common_note,E5
most_common_note_count,24
