Variable,Value
makam,ferahfeza
form,sarki
usul,aydin
title,mehtapta_guzel
composer,muallim_ismail_hakki_bey
filename,ferahfeza--sarki--aydin--mehtapta_guzel--muallim_ismail_hakki_bey.txt
note_count,367
unique_note_count,18
minimum_koma53,-1
maximum_koma53,362
mean_koma53,297.732970027248
median_koma53,309.0
std_koma53,73.22130969984285
koma53_range,363
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14747956403269755
median_unit_duration,0.125
std_unit_duration,0.06762801252807846
most_common_note,D5
most_common_note_count,40
