Variable,Value
makam,sehnazbuselik
form,sazsemaisi
usul,aksaksemai
title,
composer,seref_cakar
filename,sehnazbuselik--sazsemaisi--aksaksemai----seref_cakar.txt
note_count,874
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.5503432494279
median_koma53,336.0
std_koma53,68.53906909102076
koma53_range,381
total_unit_duration,79.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09053203661327232
median_unit_duration,0.0625
std_unit_duration,0.06323603919358113
most_common_note,E5
most_common_note_count,120
