Variable,Value
makam,buselik
form,sarki
usul,aksak
title,cehrendeki_tilsimda
composer,yilmaz_karakoyunlu
filename,buselik--sarki--aksak--cehrendeki_tilsimda--yilmaz_karakoyunlu.txt
note_count,380
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.2921052631579
median_koma53,336.0
std_koma53,42.488880318282
koma53_range,372
total_unit_duration,44.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11710526315789474
median_unit_duration,0.0625
std_unit_duration,0.08977310580745099
most_common_note,C5
most_common_note_count,52
