Variable,Value
makam,acemasiran
form,sarki
usul,raksaksagi
title,bana_tavr-i
composer,sakir_aga
filename,acemasiran--sarki--raksaksagi--bana_tavr-i--sakir_aga.txt
note_count,274
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,322.74817518248176
median_koma53,327.0
std_koma53,34.749001834958875
koma53_range,363
total_unit_duration,40.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1478102189781022
median_unit_duration,0.125
std_unit_duration,0.05151988951918559
most_common_note,F5
most_common_note_count,38
