Variable,Value
makam,sultaniyegah
form,pesrev
usul,muhammes
title,
composer,kanuni_haci_arif_bey
filename,sultaniyegah--pesrev--muhammes----kanuni_haci_arif_bey.txt
note_count,680
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.9264705882353
median_koma53,322.0
std_koma53,66.24634175610664
koma53_range,372
total_unit_duration,96.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.14154411764705882
median_unit_duration,0.125
std_unit_duration,0.08635883179995889
most_common_note,D5
most_common_note_count,92
