Variable,Value
makam,dilkeshaveran
form,seyir
usul,duyek
title,1
composer,erol_bingol
filename,dilkeshaveran--seyir--duyek--1--erol_bingol.txt
note_count,54
unique_note_count,12
minimum_koma53,287
maximum_koma53,358
mean_koma53,325.1666666666667
median_koma53,327.0
std_koma53,17.386559545527938
koma53_range,71
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14814814814814814
median_unit_duration,0.125
std_unit_duration,0.08171248661131329
most_common_note,E5
most_common_note_count,12
