Variable,Value
makam,isfahan
form,sarki
usul,agiraksak
title,sen_de_mi
composer,udi_hasan
filename,isfahan--sarki--agiraksak--sen_de_mi--udi_hasan.txt
note_count,488
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,319.7581967213115
median_koma53,327.0
std_koma53,43.68511244942516
koma53_range,359
total_unit_duration,53.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.11039959016393443
median_unit_duration,0.0625
std_unit_duration,0.07855662862718245
most_common_note,D5
most_common_note_count,98
