Variable,Value
makam,huseyni
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,huseyni--seyir--sofyan--1--sefik_gurmeric.txt
note_count,74
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,325.6621621621622
median_koma53,327.0
std_koma53,41.50467114395516
koma53_range,368
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16216216216216217
median_unit_duration,0.125
std_unit_duration,0.11233764870162166
most_common_note,E5
most_common_note_count,16
