Variable,Value
makam,saba
form,sarki
usul,sofyan
title,asikina_eylemez
composer,numan_aga
filename,saba--sarki--sofyan--asikina_eylemez--numan_aga.txt
note_count,178
unique_note_count,10
minimum_koma53,-1
maximum_koma53,349
mean_koma53,298.7808988764045
median_koma53,318.0
std_koma53,77.94335387155712
koma53_range,350
total_unit_duration,17.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.09550561797752809
median_unit_duration,0.0625
std_unit_duration,0.08114529740098257
most_common_note,C5
most_common_note_count,38
