Variable,Value
makam,beyati
form,ilahi
usul,durakevferi
title,bulbul-i_surideyim
composer,nalizade_ibrahim_efendi
filename,beyati--ilahi--durakevferi--bulbul-i_surideyim--nalizade_ibrahim_efendi.txt
note_count,348
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,311.47701149425285
median_koma53,327.0
std_koma53,78.45387815387555
koma53_range,372
total_unit_duration,103.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.2974137931034483
median_unit_duration,0.25
std_unit_duration,0.17606599916736998
most_common_note,D5
most_common_note_count,80
