Variable,Value
makam,saba
form,sarki
usul,aksak
title,bakisin_ahuya
composer,omer_dilek
filename,saba--sarki--aksak--bakisin_ahuya--omer_dilek.txt
note_count,315
unique_note_count,12
minimum_koma53,-1
maximum_koma53,365
mean_koma53,311.815873015873
median_koma53,324.0
std_koma53,68.84144342786715
koma53_range,366
total_unit_duration,31.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.25
mean_unit_duration,0.0992063492063492
median_unit_duration,0.0625
std_unit_duration,0.05785010429357823
most_common_note,C5
most_common_note_count,73
