Variable,Value
makam,tahir
form,sarki
usul,aksak
title,efem_simdi
composer,lavtaci_hristo
filename,tahir--sarki--aksak--efem_simdi--lavtaci_hristo.txt
note_count,275
unique_note_count,12
minimum_koma53,-1
maximum_koma53,380
mean_koma53,323.46909090909094
median_koma53,343.0
std_koma53,82.29736200490365
koma53_range,381
total_unit_duration,36.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13136363636363638
median_unit_duration,0.125
std_unit_duration,0.07254469139435582
most_common_note,D5
most_common_note_count,49
