Variable,Value
makam,ussak
form,sarki
usul,nimsofyan
title,yillar_sonra
composer,cahit_deniz
filename,ussak--sarki--nimsofyan--yillar_sonra--cahit_deniz.txt
note_count,675
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,326.1837037037037
median_koma53,327.0
std_koma53,45.479561730778045
koma53_range,381
total_unit_duration,72.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10703703703703704
median_unit_duration,0.0625
std_unit_duration,0.05979444562918858
most_common_note,E5
most_common_note_count,124
