Variable,Value
makam,neveser
form,sarki
usul,curcuna
title,sirdir_senin
composer,neveser_kokdes
filename,neveser--sarki--curcuna--sirdir_senin--neveser_kokdes.txt
note_count,548
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,308.20985401459853
median_koma53,322.0
std_koma53,65.71406215474813
koma53_range,372
total_unit_duration,101.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.18476277372262773
median_unit_duration,0.125
std_unit_duration,0.09653462366408742
most_common_note,D5
most_common_note_count,116
