Variable,Value
makam,acemkurdi
form,sarki
usul,agiraksak
title,sevdi_gonlum
composer,nikogos_aga
filename,acemkurdi--sarki--agiraksak--sevdi_gonlum--nikogos_aga.txt
note_count,544
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.3492647058824
median_koma53,327.0
std_koma53,71.16918394553278
koma53_range,372
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1328125
median_unit_duration,0.125
std_unit_duration,0.08771431921630647
most_common_note,F5
most_common_note_count,77
