Variable,Value
makam,muhayyer
form,sarki
usul,curcuna
title,batan_gun
composer,sadettin_kaynak
filename,muhayyer--sarki--curcuna--batan_gun--sadettin_kaynak.txt
note_count,610
unique_note_count,12
minimum_koma53,-1
maximum_koma53,365
mean_koma53,330.0983606557377
median_koma53,330.0
std_koma53,31.99091872271837
koma53_range,366
total_unit_duration,100.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1641393442622951
median_unit_duration,0.125
std_unit_duration,0.07541876147545866
most_common_note,D5
most_common_note_count,115
