Variable,Value
makam,mustear
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,mustear--seyir--sofyan--1--sefik_gurmeric.txt
note_count,96
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.625
median_koma53,327.0
std_koma53,74.07297255516275
koma53_range,359
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16666666666666666
median_unit_duration,0.125
std_unit_duration,0.11019818669505045
most_common_note,D5
most_common_note_count,20
