Variable,Value
makam,beyati
form,sarki
usul,curcuna
title,gel_nazli_gulum
composer,alaeddin_yavasca
filename,beyati--sarki--curcuna--gel_nazli_gulum--alaeddin_yavasca.txt
note_count,527
unique_note_count,14
minimum_koma53,-1
maximum_koma53,367
mean_koma53,315.61290322580646
median_koma53,327.0
std_koma53,59.74624783003684
koma53_range,368
total_unit_duration,82.625
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.125
mean_unit_duration,0.15678368121442124
median_unit_duration,0.125
std_unit_duration,0.11993805176190182
most_common_note,D5
most_common_note_count,104
