Variable,Value
makam,hicaz
form,turku
usul,sofyan
title,sandalim_geliyor
composer,
filename,hicaz--turku--sofyan--sandalim_geliyor--.txt
note_count,339
unique_note_count,5
minimum_koma53,-1
maximum_koma53,336
mean_koma53,309.87610619469024
median_koma53,310.0
std_koma53,39.00154739989585
koma53_range,337
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.14233038348082597
median_unit_duration,0.125
std_unit_duration,0.05984902101719303
most_common_note,B4b4
most_common_note_count,108
