Variable,Value
makam,mahur
form,sarki
usul,nimsofyan
title,hadi_canim
composer,selahattin_icli
filename,mahur--sarki--nimsofyan--hadi_canim--selahattin_icli.txt
note_count,651
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,287.4930875576037
median_koma53,327.0
std_koma53,115.58307514440398
koma53_range,381
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.3125
mean_unit_duration,0.11098310291858679
median_unit_duration,0.125
std_unit_duration,0.05660977510224108
most_common_note,B4
most_common_note_count,93
