Variable,Value
makam,segah
form,sarki
usul,raksaksagi
title,herkes_gitti
composer,refik_fersan
filename,segah--sarki--raksaksagi--herkes_gitti--refik_fersan.txt
note_count,204
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,311.8186274509804
median_koma53,327.0
std_koma53,80.48395150176435
koma53_range,381
total_unit_duration,37.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18259803921568626
median_unit_duration,0.125
std_unit_duration,0.10029446888411753
most_common_note,D5
most_common_note_count,35
