Variable,Value
makam,ussak
form,sarki
usul,nimsofyan
title,nicin_baktin
composer,sadettin_kaynak
filename,ussak--sarki--nimsofyan--nicin_baktin--sadettin_kaynak.txt
note_count,517
unique_note_count,18
minimum_koma53,-1
maximum_koma53,358
mean_koma53,279.30560928433266
median_koma53,312.0
std_koma53,103.50139228488214
koma53_range,359
total_unit_duration,55.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.10783365570599614
median_unit_duration,0.0625
std_unit_duration,0.07740697491997138
most_common_note,C5
most_common_note_count,87
