Variable,Value
makam,ruhnevaz
form,sarki
usul,aksak
title,geri_gelmez
composer,ismail_baha_surelsan
filename,ruhnevaz--sarki--aksak--geri_gelmez--ismail_baha_surelsan.txt
note_count,298
unique_note_count,15
minimum_koma53,278
maximum_koma53,358
mean_koma53,313.67785234899327
median_koma53,314.0
std_koma53,18.018235602502372
koma53_range,80
total_unit_duration,36.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.12080536912751678
median_unit_duration,0.09375
std_unit_duration,0.0737156548209958
most_common_note,B4
most_common_note_count,66
