Variable,Value
makam,suzinak
form,pesrev
usul,cenber
title,
composer,tatyos_efendi
filename,suzinak--pesrev--cenber----tatyos_efendi.txt
note_count,886
unique_note_count,21
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.12076749435664
median_koma53,327.0
std_koma53,37.03292286781386
koma53_range,372
total_unit_duration,96.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10863431151241534
median_unit_duration,0.0625
std_unit_duration,0.07378420251508598
most_common_note,D5
most_common_note_count,179
