Variable,Value
makam,suzinak_zirgule
form,nakis
usul,yuruksemai_ii
title,cana_firak-i
composer,dede_efendi
filename,suzinak_zirgule--nakis--yuruksemai_ii--cana_firak-i--dede_efendi.txt
note_count,771
unique_note_count,10
minimum_koma53,-1
maximum_koma53,362
mean_koma53,313.33852140077823
median_koma53,327.0
std_koma53,61.59767500581977
koma53_range,363
total_unit_duration,153.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.19876783398184175
median_unit_duration,0.125
std_unit_duration,0.14220014905960893
most_common_note,D5
most_common_note_count,160
