Variable,Value
makam,hicazkar
form,sarki
usul,duyek
title,serpil_yagmur
composer,cevdet_cagla
filename,hicazkar--sarki--duyek--serpil_yagmur--cevdet_cagla.txt
note_count,422
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,330.3056872037915
median_koma53,349.0
std_koma53,64.29400193578365
koma53_range,381
total_unit_duration,56.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.13299763033175355
median_unit_duration,0.125
std_unit_duration,0.10216460050385955
most_common_note,G5
most_common_note_count,86
