Variable,Value
makam,yegah
form,sarki
usul,agirduyek
title,yok_mu
composer,hatipzade_ibrahim_efendi
filename,yegah--sarki--agirduyek--yok_mu--hatipzade_ibrahim_efendi.txt
note_count,519
unique_note_count,21
minimum_koma53,-1
maximum_koma53,371
mean_koma53,301.6608863198459
median_koma53,318.0
std_koma53,77.73460338672659
koma53_range,372
total_unit_duration,88.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.17003853564547206
median_unit_duration,0.125
std_unit_duration,0.09643266296435671
most_common_note,D5
most_common_note_count,66
