Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,yalniz_aksamlarimda
composer,omer_sami_gupgup
filename,huzzam--sarki--duyek--yalniz_aksamlarimda--omer_sami_gupgup.txt
note_count,510
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,322.03333333333336
median_koma53,343.0
std_koma53,80.77498437543235
koma53_range,381
total_unit_duration,64.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.12573529411764706
median_unit_duration,0.0625
std_unit_duration,0.10925039369572252
most_common_note,G5
most_common_note_count,112
