Variable,Value
makam,beyati
form,sarki
usul,yuruksemai
title,bir_gun
composer,sadi_hosses
filename,beyati--sarki--yuruksemai--bir_gun--sadi_hosses.txt
note_count,436
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,334.26605504587155
median_koma53,336.0
std_koma53,28.80992555714883
koma53_range,381
total_unit_duration,78.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.17947247706422018
median_unit_duration,0.125
std_unit_duration,0.14290912669812297
most_common_note,D5
most_common_note_count,81
