Variable,Value
makam,rehavi
form,nakis
usul,yuruksemai
title,biz_alude-i
composer,hafiz_post
filename,rehavi--nakis--yuruksemai--biz_alude-i--hafiz_post.txt
note_count,262
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,294.69465648854964
median_koma53,313.0
std_koma53,84.77948797045715
koma53_range,381
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.17223282442748092
median_unit_duration,0.125
std_unit_duration,0.1210070103049815
most_common_note,B4b1
most_common_note_count,47
