Variable,Value
makam,mahur
form,sarki
usul,aksak
title,ver_saki
composer,refik_fersan
filename,mahur--sarki--aksak--ver_saki--refik_fersan.txt
note_count,340
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,295.04117647058825
median_koma53,327.0
std_koma53,111.65263536461005
koma53_range,381
total_unit_duration,63.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.18566176470588236
median_unit_duration,0.125
std_unit_duration,0.16365054887570377
most_common_note,D5
most_common_note_count,47
