Variable,Value
makam,ferahfeza
form,yuruksemai
usul,yuruksemai
title,bu_gece_ben
composer,dede_efendi
filename,ferahfeza--yuruksemai--yuruksemai--bu_gece_ben--dede_efendi.txt
note_count,669
unique_note_count,23
minimum_koma53,-1
maximum_koma53,380
mean_koma53,319.5695067264574
median_koma53,336.0
std_koma53,70.13344869357645
koma53_range,381
total_unit_duration,131.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.19656203288490284
median_unit_duration,0.125
std_unit_duration,0.12920816349760594
most_common_note,F5
most_common_note_count,126
