Variable,Value
makam,hicaz_uzzal
form,kocekce
usul,aksak
title,baharin_zamani
composer,dede_efendi
filename,hicaz_uzzal--kocekce--aksak--baharin_zamani--dede_efendi.txt
note_count,284
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,332.3133802816901
median_koma53,336.0
std_koma53,37.67215415167167
koma53_range,372
total_unit_duration,31.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1113556338028169
median_unit_duration,0.0625
std_unit_duration,0.07726132931174153
most_common_note,E5
most_common_note_count,61
