Variable,Value
makam,suzidil
form,murabba
usul,remel
title,ruhsarina_aybetme
composer,ali_rifat_cagatay
filename,suzidil--murabba--remel--ruhsarina_aybetme--ali_rifat_cagatay.txt
note_count,503
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,296.78528827037775
median_koma53,318.0
std_koma53,85.85337740948773
koma53_range,359
total_unit_duration,79.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15805168986083498
median_unit_duration,0.125
std_unit_duration,0.09511642571622309
most_common_note,E5
most_common_note_count,83
