Variable,Value
makam,sehnaz
form,sarki
usul,aksak
title,bir_nevcivane
composer,iii_selim
filename,sehnaz--sarki--aksak--bir_nevcivane--iii_selim.txt
note_count,615
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,331.14146341463413
median_koma53,336.0
std_koma53,44.70210287125494
koma53_range,381
total_unit_duration,74.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1209349593495935
median_unit_duration,0.125
std_unit_duration,0.07804447698736434
most_common_note,E5
most_common_note_count,106
