Variable,Value
makam,muhayyer
form,sarki
usul,aksak
title,iltimas_etmeye
composer,haci_arif_bey
filename,muhayyer--sarki--aksak--iltimas_etmeye--haci_arif_bey.txt
note_count,381
unique_note_count,14
minimum_koma53,0
maximum_koma53,371
mean_koma53,340.7716535433071
median_koma53,343.0
std_koma53,23.951658214118865
koma53_range,371
total_unit_duration,38.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09973753280839895
median_unit_duration,0.0625
std_unit_duration,0.05908313081035133
most_common_note,A5
most_common_note_count,76
