Variable,Value
makam,ruhnevaz
form,sarki
usul,oynak
title,bahtima_dogan
composer,cavit_ersoy
filename,ruhnevaz--sarki--oynak--bahtima_dogan--cavit_ersoy.txt
note_count,415
unique_note_count,15
minimum_koma53,278
maximum_koma53,367
mean_koma53,323.0698795180723
median_koma53,327.0
std_koma53,20.79732967193225
koma53_range,89
total_unit_duration,45.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10843373493975904
median_unit_duration,0.0625
std_unit_duration,0.06165211202526601
most_common_note,E5
most_common_note_count,84
