Variable,Value
makam,nikriz
form,turku
usul,evfer
title,dagbasinda_tuter
composer,kadri_sencalar
filename,nikriz--turku--evfer--dagbasinda_tuter--kadri_sencalar.txt
note_count,277
unique_note_count,13
minimum_koma53,-1
maximum_koma53,349
mean_koma53,304.028880866426
median_koma53,305.0
std_koma53,52.146941527759076
koma53_range,350
total_unit_duration,36.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.13041516245487364
median_unit_duration,0.125
std_unit_duration,0.07274701189933153
most_common_note,G4
most_common_note_count,64
