Variable,Value
makam,kurdi
form,pesrev
usul,devrikebir
title,
composer,sehzade_korkut
filename,kurdi--pesrev--devrikebir----sehzade_korkut.txt
note_count,412
unique_note_count,15
minimum_koma53,0
maximum_koma53,380
mean_koma53,321.45873786407765
median_koma53,318.0
std_koma53,21.99879993097662
koma53_range,380
total_unit_duration,147.25
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.3574029126213592
median_unit_duration,0.25
std_unit_duration,0.19709675712788408
most_common_note,C5
most_common_note_count,96
