Variable,Value
makam,huzzam
form,sarki
usul,senginsemai
title,hal-i_dil-i
composer,haci_arif_bey
filename,huzzam--sarki--senginsemai--hal-i_dil-i--haci_arif_bey.txt
note_count,189
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.14814814814815
median_koma53,333.0
std_koma53,60.49071723456752
koma53_range,372
total_unit_duration,36.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1917989417989418
median_unit_duration,0.125
std_unit_duration,0.12828996743142118
most_common_note,D5
most_common_note_count,46
