Variable,Value
makam,nihavent
form,fantezi
usul,sofyan
title,mevsimlere_aldanirim
composer,omer_sami_gupgup
filename,nihavent--fantezi--sofyan--mevsimlere_aldanirim--omer_sami_gupgup.txt
note_count,591
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,298.3756345177665
median_koma53,327.0
std_koma53,95.4699580854756
koma53_range,363
total_unit_duration,112.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.18993231810490693
median_unit_duration,0.125
std_unit_duration,0.12684300514324715
most_common_note,D5
most_common_note_count,92
