Variable,Value
makam,muhalif
form,pesrev
usul,cenber
title,
composer,ahmet_coban_giray
filename,muhalif--pesrev--cenber----ahmet_coban_giray.txt
note_count,282
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,319.1950354609929
median_koma53,335.0
std_koma53,70.49782998224231
koma53_range,381
total_unit_duration,30.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10726950354609929
median_unit_duration,0.0625
std_unit_duration,0.06714345050457363
most_common_note,G5
most_common_note_count,51
