Variable,Value
makam,suzinak_zirgule
form,turku
usul,oynak
title,uzun_da_kavak
composer,izmir
filename,suzinak_zirgule--turku--oynak--uzun_da_kavak--izmir.txt
note_count,627
unique_note_count,11
minimum_koma53,0
maximum_koma53,358
mean_koma53,327.5406698564593
median_koma53,327.0
std_koma53,20.36518488649486
koma53_range,358
total_unit_duration,54.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.0863237639553429
median_unit_duration,0.0625
std_unit_duration,0.056738093935044136
most_common_note,D5
most_common_note_count,136
