Variable,Value
makam,rast
form,medhal
usul,sofyan
title,
composer,ali_rifat_cagatay
filename,rast--medhal--sofyan----ali_rifat_cagatay.txt
note_count,310
unique_note_count,17
minimum_koma53,-1
maximum_koma53,362
mean_koma53,310.2935483870968
median_koma53,318.0
std_koma53,57.43307029421273
koma53_range,363
total_unit_duration,39.9375
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.12883064516129034
median_unit_duration,0.0625
std_unit_duration,0.11465238526164366
most_common_note,C5
most_common_note_count,40
