Variable,Value
makam,hicaz_uzzal
form,sarki
usul,aksak
title,ne_gunah
composer,alaeddin_yavasca
filename,hicaz_uzzal--sarki--aksak--ne_gunah--alaeddin_yavasca.txt
note_count,556
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,315.4910071942446
median_koma53,327.0
std_koma53,61.9507644527574
koma53_range,372
total_unit_duration,54.625
minimum_unit_duration,0.015625
maximum_unit_duration,1.0
mean_unit_duration,0.09824640287769784
median_unit_duration,0.0625
std_unit_duration,0.07802815929645883
most_common_note,E5
most_common_note_count,88
