Variable,Value
makam,rengidil
form,durak
usul,durakevferi
title,gonul_hayran
composer,huseyin_sadettin_arel
filename,rengidil--durak--durakevferi--gonul_hayran--huseyin_sadettin_arel.txt
note_count,130
unique_note_count,18
minimum_koma53,-1
maximum_koma53,354
mean_koma53,284.53076923076924
median_koma53,305.0
std_koma53,88.73304519445512
koma53_range,355
total_unit_duration,37.75
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.2903846153846154
median_unit_duration,0.25
std_unit_duration,0.17623827179035026
most_common_note,C5
most_common_note_count,18
