Variable,Value
makam,suzinak_zirgule
form,sarki
usul,aksak
title,gozlerin_bir
composer,ferit_sidal
filename,suzinak_zirgule--sarki--aksak--gozlerin_bir--ferit_sidal.txt
note_count,749
unique_note_count,10
minimum_koma53,-1
maximum_koma53,354
mean_koma53,312.977303070761
median_koma53,318.0
std_koma53,49.6266355911473
koma53_range,355
total_unit_duration,108.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.14435914552736984
median_unit_duration,0.125
std_unit_duration,0.07934285349029183
most_common_note,D5
most_common_note_count,186
