Variable,Value
makam,segah
form,sarki
usul,musemmen
title,gozlerinden_icti
composer,sukru_erozan
filename,segah--sarki--musemmen--gozlerinden_icti--sukru_erozan.txt
note_count,307
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,320.628664495114
median_koma53,335.0
std_koma53,63.79393059602407
koma53_range,359
total_unit_duration,45.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.1469869706840391
median_unit_duration,0.125
std_unit_duration,0.09392049547465675
most_common_note,D5
most_common_note_count,55
