Variable,Value
makam,pesendide
form,kupe
usul,devrirevan
title,
composer,ahmet_avni_konuk
filename,pesendide--kupe--devrirevan----ahmet_avni_konuk.txt
note_count,112
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,312.51785714285717
median_koma53,327.0
std_koma53,70.1794331083034
koma53_range,363
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.125
median_unit_duration,0.125
std_unit_duration,0.07069076803009489
most_common_note,D5
most_common_note_count,23
