Variable,Value
makam,muhayyer
form,sarki
usul,aksak
title,hala_gonlum
composer,tanburi_mustafa_cavus
filename,muhayyer--sarki--aksak--hala_gonlum--tanburi_mustafa_cavus.txt
note_count,272
unique_note_count,14
minimum_koma53,-1
maximum_koma53,389
mean_koma53,326.4154411764706
median_koma53,344.0
std_koma53,67.55192222368368
koma53_range,390
total_unit_duration,31.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11626838235294118
median_unit_duration,0.125
std_unit_duration,0.07637605805400033
most_common_note,G5
most_common_note_count,40
