Variable,Value
makam,hicaz_zirgule
form,seyir
usul,duyek
title,1
composer,ismail_hakki_ozkan
filename,hicaz_zirgule--seyir--duyek--1--ismail_hakki_ozkan.txt
note_count,80
unique_note_count,17
minimum_koma53,-1
maximum_koma53,367
mean_koma53,304.1375
median_koma53,324.5
std_koma53,81.45057424170683
koma53_range,368
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15
median_unit_duration,0.125
std_unit_duration,0.09974254834004938
most_common_note,D5
most_common_note_count,12
