Variable,Value
makam,hicazkar
form,agirsemai
usul,aksaksemai
title,benim_servi
composer,bolahenk_nuri_bey
filename,hicazkar--agirsemai--aksaksemai--benim_servi--bolahenk_nuri_bey.txt
note_count,793
unique_note_count,17
minimum_koma53,0
maximum_koma53,371
mean_koma53,329.83354350567464
median_koma53,327.0
std_koma53,22.017441081933214
koma53_range,371
total_unit_duration,70.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.08843001261034047
median_unit_duration,0.0625
std_unit_duration,0.06128492217902981
most_common_note,C5
most_common_note_count,118
