Variable,Value
makam,kurdilihicazkar
form,sarki
usul,curcuna
title,yuzum_sen
composer,bimen_sen
filename,kurdilihicazkar--sarki--curcuna--yuzum_sen--bimen_sen.txt
note_count,402
unique_note_count,20
minimum_koma53,-1
maximum_koma53,384
mean_koma53,326.14179104477614
median_koma53,340.0
std_koma53,71.46945213379878
koma53_range,385
total_unit_duration,70.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.17444029850746268
median_unit_duration,0.125
std_unit_duration,0.09365632067247615
most_common_note,G5
most_common_note_count,68
