Variable,Value
makam,nikriz
form,sarki
usul,curcuna
title,gozumun_yasini
composer,nihal_erkutun
filename,nikriz--sarki--curcuna--gozumun_yasini--nihal_erkutun.txt
note_count,276
unique_note_count,12
minimum_koma53,-1
maximum_koma53,349
mean_koma53,309.6195652173913
median_koma53,327.0
std_koma53,67.8804043044644
koma53_range,350
total_unit_duration,46.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.16802536231884058
median_unit_duration,0.125
std_unit_duration,0.10479978873094195
most_common_note,D5
most_common_note_count,63
